doc_id,url,terms
59c35cc0cf58f169f71e5bec,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/663-2-01/BuckeyeApacheMineCochiseT14SR27ESec4Map0307-001.pdf,{NULL}
59c27756cf58f1a4f416cd7a,http://docs.azgs.az.gov/OnlineAccessMineFiles/C-F/CondorMaricopa136.pdf,"{Amalgam,Gold,Platinum,Quartz,Silver,""Phase A"",sand}"
59c50294cf58f1423a7d32ca,http://docs.azgs.az.gov/OnlineAccessMineFiles/Pubs/2013-02-0091A.pdf,"{Amalgam,Copper,Gold,Mercury,sand}"
59c27646cf58f1a4f416cb83,http://docs.azgs.az.gov/OnlineAccessMineFiles/A-B/BigThreeSantaCruzT22SR10ESec21.pdf,"{Gold,Ruby}"
59c27bf2cf58f1a4f416d893,http://docs.azgs.az.gov/OnlineAccessMineFiles/G-L/GladstonemccabeYavapai1001b-1.pdf,"{Arsenic,Chalcopyrite,Copper,Diamond,Gold,Ice,Iron,Lead,Pyrite,Silicon,Silver,Sphalerite,Zinc,Manganese,""Phase A"",carbonate,soil,drift}"
59c2fa37cf58f14445068ab6,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/466-5-01/466-5-01_0008.pdf,{NULL}
59c3b80ecf58f18e335e81d0,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-5-14/669-5-14_0009.pdf,{NULL}
59c394dccf58f1804fa00cd2,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-3-02/669-3-02_0011.pdf,{NULL}
59c33261cf58f1599888aa65,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/626-3-01/626-3-01_0093.pdf,{NULL}
59c502adcf58f1423a7d3343,http://docs.azgs.az.gov/OnlineAccessMineFiles/Pubs/2013-02-0014.pdf,"{Copper,Feldspar,Gold,Gypsum,Lead,Silver,Zinc,Mica,Tungsten,Molybdenum,Manganese,limestone,gypsum,clay,pumice}"
59c3b0fbcf58f18b3e001250,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-4-09/669-4-09_0012.pdf,{NULL}
59c278cecf58f1a4f416d073,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/212/212-046.pdf,{NULL}
59c34e8acf58f16460b37748,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/662-4-01/SamoaMohaveT23NR17WSec6Map0273-001.pdf,{NULL}
55af32a7e13823763a831089,https://www.sciencebase.gov/catalog/item/4f4e4ac7e4b07f02db67b254,{NULL}
59c2cff5cf58f133b283ec6d,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/465-5-02/465-5-02_0025.pdf,{NULL}
59c51f00cf58f150f04304ba,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/Williejoefrancis1-4Santacruz83c.pdf,"{Copper,Diamond,Lead,carbonate,granite,diorite,andesite}"
59c3f74fcf58f1a739a36f78,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/702/702-07-038-1336.pdf,{NULL}
59c3c61fcf58f193cbb0e6b1,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/670-1-04/670-1-04_0026.pdf,{NULL}
59c2d711cf58f1364ca08281,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/466-1-04/466-1-04_0025.pdf,{NULL}
59c34e87cf58f16460b3770b,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/662-2-01/CODMohaveT23NR17WSec33Map0269-014.pdf,{NULL}
59c2761fcf58f1a4f416cb1f,http://docs.azgs.az.gov/OnlineAccessMineFiles/A-B/AztechillsballastquarryYuma830.pdf,"{gravel,sand,granite}"
59c2d710cf58f1364ca0826a,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/466-1-04/466-1-04_0003.pdf,{NULL}
59c510ddcf58f14964c5179e,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/SamgroupMaricopa587.pdf,"{Calcite,Copper,Lead,Quartz,granite,diorite}"
59c27b71cf58f1a4f416d7cd,http://docs.azgs.az.gov/OnlineAccessMineFiles/A-B/BurroCreekMohaveT14NR12WSec15_A.pdf,"{Calcite,Copper,Diamond,Feldspar,Gold,Gypsum,Ice,Iron,Lead,Quartz,Ruby,Siderite,Silver,Tin,Zinc,Mica,Chlorite,Millsite,gravel,siderite,gypsum,gabbro,volcanic,rhyolite,dacite,tuff,marble,clay,""fault gouge"",drift}"
59c27a51cf58f1a4f416d436,http://docs.azgs.az.gov/OnlineAccessMineFiles/M-R/OroplattaYavapai1088b.pdf,"{Copper,Gold,Ice,Iron,Lead,Quartz,Silver,granite,ash,gneiss,igneous,drift}"
59c2c8fccf58f130e5da546c,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/465-4-05/465-4-05_0025.pdf,{NULL}
59c3c61ecf58f193cbb0e69a,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/670-1-04/670-1-04_0021.pdf,{NULL}
59c2c1eecf58f12df5f11fb6,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/465-4-02/465-4-02_0038.pdf,{NULL}
59c2f338cf58f14164e3bc0e,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/466-4-01/466-4-01_0004.pdf,{NULL}
57a0b199cf58f18ca6b05ddc,http://api.elsevier.com/content/article/pii/0031018289901739,{NULL}
57855460cf58f18cd4d36f4e,http://www.nrcresearchpress.com/doi/abs/10.1139/v08-073,{NULL}
59c277e5cf58f1a4f416ceb9,http://docs.azgs.az.gov/OnlineAccessMineFiles/C-F/ElkhartgroupMohave136a.pdf,"{Calcite,Copper,Gold,Iron,Lead,Quartz,Silver,Zinc,carbonate}"
59c3bf08cf58f191001ad9f1,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/670-1-01/670-1-01_0008.pdf,{NULL}
55089d9be13823835951ca3b,http://api.elsevier.com/content/article/pii/0883292788900583,{NULL}
59c3b0facf58f18b3e00122c,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-5-09/669-5-09_0046.pdf,{NULL}
59c51838cf58f14d08e794b4,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/StumpminePima553.pdf,"{Calcite,Copper,Galena,Gold,Ice,Iron,Lead,Quartz,Silver,Tin,Vanadium,sand,granite,till,drift}"
59c36aadcf58f16f7f03b61e,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/663-5-01/663-5-01_0007.pdf,{NULL}
59c51825cf58f14d08e79490,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/StanthonyYavapai963.pdf,"{Copper,Gold,Silver}"
59c30f51cf58f14c18cd37df,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/623-3-01/623-3-01-0012.pdf,{NULL}
57a0b209cf58f18ca6b05ebc,http://api.elsevier.com/content/article/pii/019801498590041X,{NULL}
59c278facf58f1a4f416d0de,http://docs.azgs.az.gov/OnlineAccessMineFiles/G-L/HooverMohave166a.pdf,"{Gold,Ice,Silver,drift}"
59c27739cf58f1a4f416cd50,http://docs.azgs.az.gov/OnlineAccessMineFiles/C-F/ColumbiaPropertyGilaT3SR15ESec30.pdf,"{Chalcopyrite,Cuprite,Copper,Diamond,Gold,Ice,Lime,Magnetite,Pyrite,Quartz,Silver,Vesuvianite,Zinc,Mica,Garnet,""Phase A"",Vanadium,shale,limestone,granodiorite,diorite,metamorphic,quartzite,diabase,drift}"
59c3f05acf58f1a439c0f672,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/701/701-05-026-0442.pdf,{NULL}
59c51805cf58f14d08e79445,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/Thornpeakno1Yavapai23a.pdf,"{Arsenic,Gold,Quartz,Silver,Tungsten,granite}"
59c517fdcf58f14d08e7942d,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/SunnysideSantacruz241.pdf,"{Gold,Lead,Ruby,Silver}"
59c289aecf58f117b479eb82,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/223/223-004.pdf,{NULL}
59c363c3cf58f16cba1c2f96,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/663-5-01/663-5-01_0004.pdf,{NULL}
59c2b3e4cf58f1287131b016,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/465-2-06/465-2-06_0004.pdf,{NULL}
579d11d0cf58f1300f6ca1ca,http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fcctc.201190012,{NULL}
59c3f751cf58f1a739a36fac,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/702/702-06-035-0054.pdf,{NULL}
59c27659cf58f1a4f416cbb5,http://docs.azgs.az.gov/OnlineAccessMineFiles/A-B/BlackmountaingroupLapaz309.pdf,"{Copper,Fluorite,Ice,Iron,Lead,volcanic}"
59c378bccf58f1751fb56a4a,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/665-4-01/665-4-01_0020.pdf,{NULL}
59c2b3e4cf58f1287131b00e,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/465-2-06/465-2-06_0015.pdf,{NULL}
59c290becf58f11a48344eec,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/223/223-021.pdf,{NULL}
59c32461cf58f1542425dee1,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/624-3-02/624-3-02-0014.pdf,{NULL}
59c50989cf58f14586e6e828,http://docs.azgs.az.gov/OnlineAccessMineFiles/Pubs/2013-02-0696.pdf,"{Copper,Gold,Iron,Lead,Silver,Zinc,Bronze,Magnesium,till}"
59c2f343cf58f14164e3bc6a,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/466-3-05/466-3-05_0009.pdf,{NULL}
59c363c4cf58f16cba1c2fa1,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/663-4-01/663-4-01_0007.pdf,{NULL}
59c510fccf58f14964c517d9,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/SantaanaCochise948.pdf,"{Gold,Silver,Zinc,drift}"
59c27abfcf58f1a4f416d519,http://docs.azgs.az.gov/OnlineAccessMineFiles/M-R/RailtrackclayPima1161.pdf,{clay}
59c378bccf58f1751fb56a58,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/665-5-01/665-5-01_0012.pdf,{NULL}
57a0b0d4cf58f18ca6b05c51,http://api.elsevier.com/content/article/pii/0273117788903328,{NULL}
59c51ef8cf58f150f043049a,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/WhiteCowGilaT7NR11ESec20.pdf,"{Illite,Quartz,granite,diabase,drift}"
5789ce90cf58f19b3497f356,http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Far.1090740301,{NULL}
59c2e51acf58f13bcdc17d96,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/466-3-02/466-3-02_0061.pdf,{NULL}
59c3bf0dcf58f191001ada5d,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/670-1-03/670-1-03_0157.pdf,{NULL}
55afaa57e138238f9de48239,https://www.sciencebase.gov/catalog/item/4f4e4ab0e4b07f02db66d837,{NULL}
59c517b9cf58f14d08e793a3,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/TelluridetrianglemineMaricopa584.pdf,"{Antimony,Bismuth,Copper,Gold,Ruby,Silver,Tellurium,Vanadium}"
57865b53cf58f10c846fa0bd,http://api.elsevier.com/content/article/pii/0092867481902208,{NULL}
579cccadcf58f112eb425409,http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fcctc.201590043,{NULL}
59c277b2cf58f1a4f416ce40,http://docs.azgs.az.gov/OnlineAccessMineFiles/C-F/DesertQueenPinalT9SR5ESec31.pdf,"{Amalgam,Calcite,Cerussite,Copper,Galena,Gold,Iron,Lead,Lime,Limonite,Pyrite,Quartz,Silver,Sphalerite,Tin,Garnet,Millsite,carbonate,limestone,diorite,andesite,slate,schist,quartzite,igneous,till,""fault gouge""}"
59c5109bcf58f14964c51700,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/SilverIndianYavapaiT10NR2ESec25.pdf,"{Cadmium,Copper,Galena,Gold,Lead,Quartz,Silicon,Silver,Tin,Zinc,Titanium,Molybdenum,Cobalt,Boron,granite,basalt}"
59c27c46cf58f1a4f416d936,http://docs.azgs.az.gov/OnlineAccessMineFiles/G-L/LastChanceNo2PinalT8SR12ESec35.pdf,"{Copper,Gold,Ice,Silver,igneous}"
59c51f05cf58f150f04304c7,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/YankeegirlplacersYavapai1070.pdf,"{Gold,Tin,rhyolite,drift}"
59c3b0fdcf58f18b3e00126a,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-4-09/669-4-09_0042.pdf,{NULL}
59c2cff9cf58f133b283ecb7,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/465-5-05/465-5-05_0028.pdf,{NULL}
59c51853cf58f14d08e794ec,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/Sunset1and2Maricopa692.pdf,{Gold}
59c3e93bcf58f1a1b0372ca3,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/701/701-01-003-0609B.Pdf,{NULL}
59c277f6cf58f1a4f416ced7,http://docs.azgs.az.gov/OnlineAccessMineFiles/C-F/Escondido2YavapaiT13NR4ESec33.pdf,"{Chalcopyrite,Galena,Gold,Limonite,Pyrite,Tourmaline,granite}"
59c2baefcf58f12b4553659c,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/465-3-05/465-3-05_0016.pdf,{NULL}
59c5099fcf58f14586e6e858,http://docs.azgs.az.gov/OnlineAccessMineFiles/Pubs/2013-02-0481.pdf,"{Copper,Diamond,Feldspar,Gold,Gypsum,Iron,Lead,Lime,Mercury,Pyrite,Silver,Sulphur,Tin,Zinc,Mica,Tantalum,Tungsten,Molybdenum,Manganese,""Phase A"",Bronze,Vanadium,gravel,sand,gypsum,coal,clay,till,pumice}"
59c2797dcf58f1a4f416d24d,http://docs.azgs.az.gov/OnlineAccessMineFiles/G-L/LodeStarClaimsCochiseT23SR20ESec26.pdf,"{Copper,Lead,Silver,Zinc}"
59c27b68cf58f1a4f416d7c1,http://docs.azgs.az.gov/OnlineAccessMineFiles/A-B/BuckhorndrummgroupYavapai386a.pdf,"{Copper,Gold,Ice,Iron,Lead,Lime,Quartz,till,drift}"
59c34072cf58f15f07446b4f,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/657-3-01/657-3-01_0008.pdf,{NULL}
59c3bf0dcf58f191001ada59,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/670-1-03/670-1-03_0122.pdf,{NULL}
59c50292cf58f1423a7d32b5,http://docs.azgs.az.gov/OnlineAccessMineFiles/Pubs/2013-02-0079.pdf,"{Anatase,Cassiterite,Copper,Diamond,Enstatite,Epidote,Feldspar,Hematite,Hornblende,Ilmenite,Iron,Lead,Limonite,Magnetite,Molybdenite,Monazite,Nepheline,Perovskite,Platinum,Pyrite,Quartz,Rutile,Sillimanite,Staurolite,Tin,Titanite,""Titaniferous Magnetite"",Zircon,Zoisite,Mica,Titanium,Garnet,Chlorite,Manganese,Apatite,Charcoal,Phosphorus,gravel,sand,silt,sandstone,arkose,carbonate,limestone,""iron formation"",granite,syenite,diorite,gabbro,pyroxenite,volcanic,basalt,glass,metamorphic,gneiss,schist,quartzite,diabase,igneous,anorthosite,carbonatite,scoria,pegmatite,mafic}"
54b4325de138239d8684d983,http://api.elsevier.com/content/article/pii/S001669959580207X,{NULL}
59c394dccf58f1804fa00ce0,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-3-05/669-3-05_0031.pdf,{NULL}
59c3a2ebcf58f185ebf0cc27,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-4-06/669-4-06_0006.pdf,{NULL}
59c51ea8cf58f150f04303f2,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/WendenminegroupLapaz48.pdf,"{Ankerite,Azurite,Biotite,Chalcopyrite,Chalcocite,Cuprite,Copper,Dolomite,Gold,Hematite,Hornblende,Ice,Iron,Lead,Limonite,Malachite,Pyrite,Quartz,Siderite,Silver,Sulphur,Tin,dolomite,siderite,ankerite,granite,monzonite,diorite,metamorphic,gneiss,schist,clay,diabase,aplite,pegmatite}"
579dc40dcf58f16ffcab0905,http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fcssc.201403101,{NULL}
59c27b19cf58f1a4f416d6d5,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/210/210-011.pdf,{NULL}
59c27ab0cf58f1a4f416d4ee,http://docs.azgs.az.gov/OnlineAccessMineFiles/M-R/PrietachindaMaricopa150.pdf,"{Biotite,Calcite,Ice,Pyrolusite,Manganese,andesite}"
59c31d5bcf58f1514cc82e87,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/623-5-02/623-5-02_0020.pdf,{NULL}
59c27c3acf58f1a4f416d91c,http://docs.azgs.az.gov/OnlineAccessMineFiles/G-L/JeromeGrandeCopperYavapaiT16NR2ESec28.pdf,"{Chalcocite,Copper,Gold,Ice,Iron,Lime,Quartz,limestone,diorite,schist,greenstone,till,drift}"
59c279becf58f1a4f416d2fe,http://docs.azgs.az.gov/OnlineAccessMineFiles/M-R/McFaddenPeakFluorsparGilaT7NR13ESec35-2.pdf,"{Copper,Diamond,Fluorite,Ice,Iron,Lime,Quartz,Chlorite,Manganese,""Phase A"",gravel,sand,sandstone,conglomerate,breccia,coal,quartzite,hornfels,argillite,clay,diabase,till,sedimentary,soil,""fault gouge"",drift}"
59c27c69cf58f1a4f416d991,http://docs.azgs.az.gov/OnlineAccessMineFiles/M-R/MildrenminegroupPima87.pdf,"{Copper,Galena,Gold,Lead,Quartz,Silver,Zinc,Vanadium,till}"
59c510afcf58f14964c51724,http://docs.azgs.az.gov/OnlineAccessMineFiles/S-Z/SilvertipmineCochise635-3.pdf,{till}
59c2b3e4cf58f1287131b01e,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/465-2-06/465-2-06_0022.pdf,{NULL}
59c3b80ecf58f18e335e81da,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-5-15/669-5-15_0025.pdf,{NULL}
59c30f4fcf58f14c18cd37a2,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/623-3-01/623-3-01-0011.pdf,{NULL}
59c3c61ecf58f193cbb0e68c,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/670-1-03/670-1-03_0029.pdf,{NULL}
59c27719cf58f1a4f416cd18,http://docs.azgs.az.gov/OnlineAccessMineFiles/C-F/ChristmasMineGilaT4SR16ESec30_F.pdf,{clay}
59c276cbcf58f1a4f416cc80,http://docs.azgs.az.gov/OnlineAccessMineFiles/A-B/Buffaloridgeno3Maricopa779.pdf,"{gravel,sand}"
59c29edacf58f11fd9eff02c,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/233/233-152.pdf,{NULL}
59c3014dcf58f146e1ebea0f,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/466-5-05/466-5-05_0022.pdf,{NULL}
59c27947cf58f1a4f416d1c6,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/213/213-012.pdf,{NULL}
59c27c16cf58f1a4f416d8d1,http://docs.azgs.az.gov/OnlineAccessMineFiles/G-L/HarrisonmclaimsunpatentedYavapai904c.pdf,{Gold}
578dde05cf58f13dfdca4091,http://api.elsevier.com/content/article/pii/B9780125437202500010,{NULL}
59c2782ccf58f1a4f416cf43,http://docs.azgs.az.gov/OnlineAccessMineFiles/C-F/FrankthresherpropertyYavapai228c.pdf,"{Feldspar,Gold,Lead,Quartz,Silver,Tourmaline,schist}"
59c50993cf58f14586e6e84f,http://docs.azgs.az.gov/OnlineAccessMineFiles/Pubs/2013-02-0409.pdf,"{Copper,Iron}"
59c3d427cf58f1994ad816e6,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/670-3-01/670-3-01_0013.pdf,{NULL}
59c378bfcf58f1751fb56a96,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/669-1-05/669-1-05_0032.pdf,{NULL}
59c3e23dcf58f19eb8387bcb,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/701/701-05-026-0450.pdf,{NULL}
59c2fa39cf58f14445068aef,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/466-5-03/466-5-03_0018.pdf,{NULL}
59c29ee2cf58f11fd9eff07d,http://docs.azgs.az.gov/OnlineAccessMineFiles/MapColl/233/233-174.pdf,{NULL}
59c27791cf58f1a4f416cdf3,http://docs.azgs.az.gov/OnlineAccessMineFiles/C-F/CriticmineLapaz43.pdf,"{Ankerite,Azurite,Biotite,Calcite,Chalcopyrite,Chalcocite,Chrysocolla,Cuprite,Copper,Dolomite,Gold,Hematite,Hornblende,Iron,Lead,Malachite,Pyrite,Quartz,Siderite,Silver,Manganese,dolomite,siderite,ankerite,tar,granite,diorite,glass,metamorphic,gneiss,schist,clay,diabase,till,pegmatite,drift}"
59c27947cf58f1a4f416d1c5,http://docs.azgs.az.gov/OnlineAccessMineFiles/G-L/KeystoneMohaveT23NR18WSec13.pdf,"{Amalgam,Arsenopyrite,Copper,Galena,Gold,Iron,Lead,Pyrite,Silver,Sphalerite,Zinc,Vanadium,Millsite,till}"
55a599f4e13823757cc6f66c,https://www.sciencebase.gov/catalog/item/4f4e4a68e4b07f02db63b2a2,{NULL}
